origin_id;destination_id;entry_cost;network_cost;exit_cost;total_cost
0;72;61.92225346286169;9366.951323548745;107.18397667702735;9536.057553688635
0;73;61.92225346286169;3644.449012461047;45.74615954264918;3752.117425466558
0;74;61.92225346286169;9177.77467225043;131.80712863920184;9371.504054352496
0;75;61.92225346286169;3794.5508967433266;144.9817411984829;4001.454891404671
0;76;
0;77;61.92225346286169;6457.9977785100655;95.41964381382196;6615.3396757867495
0;78;61.92225346286169;6457.9977785100655;95.41964381382196;6615.3396757867495
0;79;61.92225346286169;6500.368188669945;168.3340184863381;6730.624460619145
0;80;61.92225346286169;2840.28134305212;42.08810568676824;2944.29170220175
0;81;61.92225346286169;4603.223452532314;79.35994458439355;4744.505650579569
0;82;61.92225346286169;8933.385430042284;219.36116793011874;9214.668851435266
0;83;61.92225346286169;7341.441732951326;62.42429436506423;7465.788280779252
0;84;61.92225346286169;10525.020674378173;63.085003114870645;10650.027930955906
0;85;61.92225346286169;10662.097921723824;45.56904091400802;10769.589216100694
0;86;61.92225346286169;4575.046186293348;57.0640072800266;4694.032447036237
0;87;61.92225346286169;6032.98859946906;96.74599774079122;6191.6568506727135
0;88;61.92225346286169;6949.859715362108;147.1411666407323;7158.923135465701
0;89;61.92225346286169;252.53545127548446;70.66948462614928;385.1271893644954
0;90;61.92225346286169;9848.635714065087;80.32596549562592;9990.883933023575
0;91;61.92225346286169;6816.666051976647;50.22507295523642;6928.813378394745
0;92;
0;93;61.92225346286169;8317.95697369172;55.4696298057552;8435.348856960338
0;94;61.92225346286169;5803.387379357628;52.702761330343044;5918.012394150833
0;95;61.92225346286169;5679.636291713412;78.66319245363472;5820.221737629909
0;96;61.92225346286169;4901.371353217404;63.23473152132671;5026.528338201592
0;97;61.92225346286169;5532.515232351578;118.46665672913339;5712.904142543573
0;98;61.92225346286169;7024.1811159827;70.37423051777024;7156.477599963332
0;99;
0;100;61.92225346286169;9272.011270783298;57.68325292027931;9391.61677716644
0;101;
0;102;61.92225346286169;3279.376289055617;99.05624309469057;3440.354785613169
0;103;61.92225346286169;5465.292679980403;59.84103924235009;5587.0559726856145
0;104;61.92225346286169;3552.163058071714;153.67038125609037;3767.755692790666
0;105;61.92225346286169;5203.6208163105775;63.21960236706677;5328.762672140506
0;106;
0;107;61.92225346286169;8986.400090809373;118.48197665707362;9166.80432092931
0;108;
0;109;61.92225346286169;7081.75289914426;40.12804193571383;7183.803194542835
0;110;61.92225346286169;7453.731605444153;67.59718145627414;7583.251040363289
0;111;61.92225346286169;5089.600038864374;64.6286733348824;5216.150965662118
0;112;61.92225346286169;1514.548771193615;79.46231020006324;1655.93333485654
0;113;61.92225346286169;8269.92246740214;68.46897201414991;8400.313692879154
0;114;61.92225346286169;4429.7342551962365;74.38658946593955;4566.043098125037
0;115;61.92225346286169;9108.250610497316;131.21293903172239;9301.385802991901
0;116;61.92225346286169;6070.438543982329;95.27907879129675;6227.639876236487
0;117;61.92225346286169;6025.033895753278;79.30287761883903;6166.259026834979
0;118;61.92225346286169;6180.806341695189;27.125959140831387;6269.854554298882
0;119;61.92225346286169;4721.291052055641;50.377655081909985;4833.5909606004125
0;120;61.92225346286169;1693.0851076663118;38.6445992293277;1793.6519603585011
0;121;61.92225346286169;10281.400826867879;65.16421095161911;10408.487291282361
0;122;61.92225346286169;6001.543708072115;55.725130296286096;6119.191091831262
0;123;61.92225346286169;2828.474156618752;93.44648093523492;2983.8428910168486
0;124;61.92225346286169;8495.635434067412;48.27363600869676;8605.83132353897
0;125;61.92225346286169;6447.0732156805;36.10487701690498;6545.100346160266
0;126;61.92225346286169;6235.649598773481;42.22166520600064;6339.793517442343
0;127;61.92225346286169;6052.092294932763;35.715640857320054;6149.730189252945
0;128;61.92225346286169;6367.908542093527;85.45445932235042;6515.285254878739
0;129;61.92225346286169;6062.890816083738;34.74725183613478;6159.560321382734
0;130;61.92225346286169;8162.854587891713;149.42131566169118;8374.198157016266
0;131;61.92225346286169;9093.257305142923;33.30927382018064;9188.488832425966
0;132;61.92225346286169;10265.846348925423;104.56440877340208;10432.333011161687
0;133;61.92225346286169;10839.049707714057;46.959728931682335;10947.931690108602
0;134;61.92225346286169;10346.624995546754;85.22717478762476;10493.77442379724
0;135;
0;136;61.92225346286169;7332.055630601321;57.05404038153847;7451.031924445721
0;137;61.92225346286169;6281.440097306839;110.08894430313195;6453.451295072832
0;138;61.92225346286169;6919.682194601874;54.167491753378386;7035.771939818113
0;139;61.92225346286169;7584.616212036713;60.338044607347925;7706.876510106922
0;140;61.92225346286169;5133.606646619731;17.592821411851265;5213.121721494444
0;141;61.92225346286169;6247.328336761706;138.21830180882603;6447.468892033394
0;142;61.92225346286169;8822.557301087103;15.991314252215266;8900.47086880218
0;143;
0;144;61.92225346286169;5196.861117131334;63.61715203922645;5322.400522633422
0;145;61.92225346286169;3685.5929090957206;55.78460593908949;3803.2997684976717
0;146;61.92225346286169;8124.00548938511;96.29360201214638;8282.221344860118
0;147;61.92225346286169;7222.865854954077;64.89521070521161;7349.68331912215
0;148;61.92225346286169;10125.82685444044;76.34596487127494;10264.095072774577
0;149;
0;150;61.92225346286169;6492.829727964545;22.886765536328237;6577.638746963735
1;0;68.44609749404293;9061.02466015352;61.92225346286169;9191.393011110426
1;1;0.0
1;2;68.44609749404293;12832.085709131701;43.512051693200235;12944.043858318944
1;3;68.44609749404293;8832.96045045253;31.84657496290602;8933.25312290948
1;4;68.44609749404293;16510.823931645715;28.677800956169712;16607.947830095927
1;5;68.44609749404293;14610.143510996446;58.144310060253694;14736.733918550743
1;6;68.44609749404293;9229.645841995;47.19789417688796;9345.289833665931
1;7;68.44609749404293;8598.37345050096;31.732845380368094;8698.55239337537
1;8;68.44609749404293;8642.47638585827;49.162055688909646;8760.084539041223
1;9;68.44609749404293;14168.347643250043;74.74169918015983;14311.535439924246
1;10;68.44609749404293;6650.772384099327;111.56152066529577;6830.780002258665
1;11;68.44609749404293;9834.969433499204;59.68505324384127;9963.100584237089
1;12;68.44609749404293;4760.283378712283;135.25293203631097;4963.982408242637
1;13;68.44609749404293;7924.560587131472;58.10152419430759;8051.108208819823
1;14;68.44609749404293;7041.338213645842;142.50891703752083;7252.293228177406
1;15;68.44609749404293;619.4550799441163;57.356882539373274;745.2580599775325
1;16;68.44609749404293;16980.355789881913;132.03561204547003;17180.837499421425
1;17;68.44609749404293;15555.170339628094;128.42965586120985;15752.046092983346
1;18;68.44609749404293;12009.94143300695;206.76661396764032;12285.154144468634
1;19;68.44609749404293;11518.760762591439;37.60322847900002;11624.810088564482
1;20;68.44609749404293;15775.84228560616;45.66569970111998;15889.954082801323
1;21;
1;22;68.44609749404293;12742.041620235757;80.13803441962766;12890.625752149428
1;23;68.44609749404293;9079.891507892193;57.454417915251604;9205.792023301487
1;24;68.44609749404293;9079.891507892193;57.454417915251604;9205.792023301487
1;25;68.44609749404293;9079.891507892193;57.454417915251604;9205.792023301487
1;26;68.44609749404293;9079.891507892193;57.454417915251604;9205.792023301487
1;27;68.44609749404293;2399.088638132858;111.09890560433789;2578.6336412312385
1;28;68.44609749404293;8067.1316763566;114.1109629103107;8249.688736760954
1;29;68.44609749404293;8703.931156202014;69.59869865186518;8841.975952347922
1;30;68.44609749404293;13087.723717837152;89.28792061770721;13245.457735948903
1;31;68.44609749404293;10705.227965295302;20.872090994849227;10794.546153784195
1;32;68.44609749404293;9388.483662230066;78.96287192772007;9535.89263165183
1;33;68.44609749404293;9998.909891081345;16.331350466356305;10083.687339041744
1;34;68.44609749404293;12471.402456933223;63.97896616778841;12603.827520595054
1;35;68.44609749404293;14329.02303643933;116.9271097325207;14514.396243665893
1;36;68.44609749404293;16370.096917886009;59.37124568412227;16497.914261064176
1;37;68.44609749404293;13688.002977756121;55.21029466652956;13811.659369916693
1;38;68.44609749404293;13841.474235215568;76.9128703365206;13986.833203046132
1;39;68.44609749404293;13897.366571700279;55.70932094980056;14021.521990144121
1;40;68.44609749404293;12800.309679618224;39.419493124063884;12908.17527023633
1;41;68.44609749404293;15498.954918308782;54.43085198846506;15621.83186779129
1;42;68.44609749404293;12476.738302779899;37.35803008939238;12582.542430363334
1;43;68.44609749404293;9984.732540860468;33.13684480135393;10086.315483155866
1;44;68.44609749404293;13329.63821083616;54.467264872221115;13452.551573202423
1;45;68.44609749404293;13334.942196720922;33.94434140862054;13437.332635623585
1;46;68.44609749404293;7914.864734511801;50.886052474385096;8034.196884480229
1;47;
1;48;68.44609749404293;12471.679565081291;23.91165767599942;12564.037320251333
1;49;
1;50;68.44609749404293;15856.396804808346;55.88104805116871;15980.723950353558
1;51;68.44609749404293;16146.632053455163;53.33409633913491;16268.412247288341
1;52;68.44609749404293;9605.173209251054;62.37389880847079;9735.993205553568
1;53;68.44609749404293;5196.300836978692;56.878282496618226;5321.6252169693535
1;54;68.44609749404293;15316.921977066111;95.14304576705199;15480.511120327206
1;55;68.44609749404293;14511.608210188906;92.7352087611822;14672.78951644413
1;56;68.44609749404293;15083.064457601758;144.05226567835763;15295.56282077416
1;57;
1;58;68.44609749404293;10569.53012484491;108.39636679389871;10746.372589132852
1;59;68.44609749404293;10257.91069673864;84.36813893590075;10410.724933168583
1;60;68.44609749404293;7516.335491189507;55.815802922097575;7640.597391605647
1;61;68.44609749404293;7516.335491189507;55.815802922097575;7640.597391605647
1;62;68.44609749404293;14577.716956843195;42.84097153228165;14689.004025869519
1;63;68.44609749404293;14590.626498674566;83.3698629311829;14742.442459099791
1;64;68.44609749404293;4648.664481514217;64.04555174156845;4781.156130749829
1;65;68.44609749404293;4195.517078871034;74.14176799896485;4338.104944364041
1;66;68.44609749404293;12725.932080102903;30.259009549418018;12824.637187146363
1;67;68.44609749404293;14546.995020833552;82.71709759981182;14698.158215927408
1;68;68.44609749404293;14920.429201882025;55.82243197358326;15044.697731349652
1;69;68.44609749404293;8806.149899563397;58.9553902615517;8933.551387318992
1;70;
1;71;
1;72;68.44609749404293;15837.9625040431;107.18397667702735;16013.592578214171
1;73;68.44609749404293;11544.618215276554;45.74615954264918;11658.810472313246
1;74;68.44609749404293;16395.801369678462;131.80712863920184;16596.054595811704
1;75;68.44609749404293;5375.39540279357;144.9817411984829;5588.823241486096
1;76;
1;77;68.44609749404293;3688.9041113052685;95.41964381382196;3852.7698526131335
1;78;68.44609749404293;3688.9041113052685;95.41964381382196;3852.7698526131335
1;79;68.44609749404293;3646.5337011453885;168.3340184863381;3883.3138171257697
1;80;68.44609749404293;7229.529142999776;42.08810568676824;7340.063346180587
1;81;68.44609749404293;4886.0729315467315;79.35994458439355;5033.878973625168
1;82;68.44609749404293;15508.661949034855;219.36116793011874;15796.469214459017
1;83;68.44609749404293;9065.539257018474;62.42429436506423;9196.409648877581
1;84;68.44609749404293;12249.118198445323;63.085003114870645;12380.649299054237
1;85;68.44609749404293;12386.195445790974;45.56904091400802;12500.210584199025
1;86;68.44609749404293;4485.978473860163;57.0640072800266;4611.488578634233
1;87;68.44609749404293;4329.939279792616;96.74599774079122;4495.13137502745
1;88;68.44609749404293;14786.618325224004;147.1411666407323;15002.20558935878
1;89;68.44609749404293;8813.477379198868;70.66948462614928;8952.59296131906
1;90;68.44609749404293;16319.646894559442;80.32596549562592;16468.41895754911
1;91;68.44609749404293;14653.424661838544;50.22507295523642;14772.095832287823
1;92;
1;93;68.44609749404293;11075.906567730544;55.4696298057552;11199.822295030343
1;94;68.44609749404293;12274.398559851987;52.702761330343044;12395.547418676373
1;95;68.44609749404293;12150.647472207773;78.66319245363472;12297.75676215545
1;96;68.44609749404293;11372.382533711763;63.23473152132671;11504.063362727133
1;97;68.44609749404293;12003.52641284594;118.46665672913339;12190.439167069117
1;98;68.44609749404293;13599.457634975273;70.37423051777024;13738.277962987087
1;99;
1;100;68.44609749404293;15743.022451277655;57.68325292027931;15869.151801691978
1;101;
1;102;68.44609749404293;8057.969819758005;99.05624309469057;8225.472160346739
1;103;68.44609749404293;13302.051289842311;59.84103924235009;13430.338426578704
1;104;68.44609749404293;11388.921667933619;153.67038125609037;11611.038146683752
1;105;68.44609749404293;5391.9389477249715;63.21960236706677;5523.604647586081
1;106;
1;107;68.44609749404293;894.3945630942777;118.48197665707362;1081.3226372453942
1;108;
1;109;68.44609749404293;14918.511509006157;40.12804193571383;15027.085648435914
1;110;68.44609749404293;14029.008124436725;67.59718145627414;14165.051403387042
1;111;68.44609749404293;11560.611219358736;64.6286733348824;11693.685990187661
1;112;68.44609749404293;9414.71797400912;79.46231020006324;9562.626381703225
1;113;68.44609749404293;14845.198986394716;68.46897201414991;14982.11405590291
1;114;68.44609749404293;12266.492865058131;74.38658946593955;12409.325552018114
1;115;68.44609749404293;16131.501587324161;131.21293903172239;16331.160623849926
1;116;68.44609749404293;7794.536068049473;95.27907879129675;7958.261244334813
1;117;68.44609749404293;7749.131419820422;79.30287761883903;7896.880394933304
1;118;68.44609749404293;10959.399872397573;27.125959140831387;11054.971929032446
1;119;68.44609749404293;11192.302232550002;50.377655081909985;11311.125985125955
1;120;68.44609749404293;7367.939552487207;38.6445992293277;7475.0302492105775
1;121;68.44609749404293;16856.677345860448;65.16421095161911;16990.287654306107
1;122;68.44609749404293;10780.137238774496;55.725130296286096;10904.308466564826
1;123;68.44609749404293;9176.388087637099;93.44648093523492;9338.280666066377
1;124;68.44609749404293;14966.64661456176;48.27363600869676;15083.3663480645
1;125;68.44609749404293;11225.666746382882;36.10487701690498;11330.21772089383
1;126;68.44609749404293;11014.24312947586;42.22166520600064;11124.910892175905
1;127;68.44609749404293;11513.592021475797;35.715640857320054;11617.75375982716
1;128;68.44609749404293;8092.006066160671;85.45445932235042;8245.906622977065
1;129;68.44609749404293;10779.790828462508;34.74725183613478;10882.984177792687
1;130;68.44609749404293;14633.86576838606;149.42131566169118;14851.733181541795
1;131;68.44609749404293;15668.533824135493;33.30927382018064;15770.289195449717
1;132;68.44609749404293;12340.935389843664;104.56440877340208;12513.945896111109
1;133;68.44609749404293;12914.138748632298;46.959728931682335;13029.544575058024
1;134;68.44609749404293;12421.714036464995;85.22717478762476;12575.387308746662
1;135;
1;136;68.44609749404293;2316.1295552142224;57.05404038153847;2441.629693089804
1;137;68.44609749404293;14118.198707168738;110.08894430313195;14296.733748965913
1;138;68.44609749404293;14227.933791743471;54.167491753378386;14350.547380990893
1;139;68.44609749404293;15421.37482189861;60.338044607347925;15550.158964
1;140;68.44609749404293;9912.200177322116;17.592821411851265;9998.239096228011
1;141;68.44609749404293;14084.086946623604;138.21830180882603;14290.751345926472
1;142;68.44609749404293;15397.833820079679;15.991314252215266;15482.271231825936
1;143;
1;144;68.44609749404293;5385.179248545728;63.61715203922645;5517.242498078997
1;145;68.44609749404293;7516.335491189507;55.78460593908949;7640.566194622639
1;146;68.44609749404293;15432.25708652671;96.29360201214638;15596.9967860329
1;147;68.44609749404293;8946.963379021221;64.89521070521161;9080.304687220476
1;148;68.44609749404293;12200.915895358681;76.34596487127494;12345.707957723998
1;149;
1;150;68.44609749404293;3654.072161850789;22.886765536328237;3745.4050248811604
2;0;43.512051693200235;4995.327099269801;61.92225346286169;5100.761404425863
2;1;43.512051693200235;12832.085709131701;68.44609749404293;12944.043858318944
2;2;0.0
2;3;43.512051693200235;4767.262889568812;31.84657496290602;4842.621516224918
2;4;43.512051693200235;7291.407205962778;28.677800956169712;7363.5970586121475
2;5;43.512051693200235;7059.96783353121;58.144310060253694;7161.624195284664
2;6;43.512051693200235;3778.9660293240213;47.19789417688796;3869.6759751941095
2;7;43.512051693200235;4532.675889617241;31.732845380368094;4607.92078669081
2;8;43.512051693200235;4576.778824974551;49.162055688909646;4669.45293235666
2;9;43.512051693200235;2802.961806118537;74.74169918015983;2921.215556991897
2;10;43.512051693200235;6327.470605781653;111.56152066529577;6482.544178140149
2;11;43.512051693200235;10632.900890549496;59.68505324384127;10736.097995486538
2;12;43.512051693200235;8970.102557366723;135.25293203631097;9148.867541096233
2;13;43.512051693200235;7482.463526426535;58.10152419430759;7584.077102314043
2;14;43.512051693200235;6567.378777154978;142.50891703752083;6753.399745885698
2;15;43.512051693200235;12482.521656637402;57.356882539373274;12583.390590869976
2;16;43.512051693200235;5407.075819221326;132.03561204547003;5582.623482959996
2;17;43.512051693200235;5205.541672477295;128.42965586120985;5377.483380031705
2;18;43.512051693200235;8781.925425122276;206.76661396764032;9032.204090783116
2;19;43.512051693200235;9099.946913386317;37.60322847900002;9181.062193558517
2;20;43.512051693200235;3688.569882028438;45.66569970111998;3777.747633422758
2;21;
2;22;43.512051693200235;10651.202210208685;80.13803441962766;10774.852296321513
2;23;43.512051693200235;9877.822964942483;57.454417915251604;9978.789434550934
2;24;43.512051693200235;9877.822964942483;57.454417915251604;9978.789434550934
2;25;43.512051693200235;9877.822964942483;57.454417915251604;9978.789434550934
2;26;43.512051693200235;9877.822964942483;57.454417915251604;9978.789434550934
2;27;43.512051693200235;10432.997070998847;111.09890560433789;10587.608028296385
2;28;43.512051693200235;8865.063133406893;114.1109629103107;9022.686148010403
2;29;43.512051693200235;9501.862613252306;69.59869865186518;9614.973363597372
2;30;43.512051693200235;10996.88430781008;89.28792061770721;11129.684280120988
2;31;43.512051693200235;2329.4952006841504;20.872090994849227;2393.8793433722
2;32;43.512051693200235;5289.845139394232;78.96287192772007;5412.320063015152
2;33;43.512051693200235;6958.41979507865;16.331350466356305;7018.263197238207
2;34;43.512051693200235;10380.563046906149;63.97896616778841;10488.054064767137
2;35;43.512051693200235;2097.2028590013174;116.9271097325207;2257.6420204270385
2;36;43.512051693200235;7290.913236678248;59.37124568412227;7393.79653405557
2;37;43.512051693200235;2826.403007716598;55.21029466652956;2925.1253540763278
2;38;43.512051693200235;11750.634825188496;76.9128703365206;11871.059747218216
2;39;43.512051693200235;11806.527161673206;55.70932094980056;11905.748534316206
2;40;43.512051693200235;10709.470269591151;39.419493124063884;10792.401814408415
2;41;43.512051693200235;6419.771237101022;54.43085198846506;6517.7141407826875
2;42;43.512051693200235;10385.898892752826;37.35803008939238;10466.768974535418
2;43;43.512051693200235;3376.7293651085793;33.13684480135393;3453.3782616031335
2;44;43.512051693200235;11238.798800809087;54.467264872221115;11336.778117374508
2;45;43.512051693200235;11244.10278669385;33.94434140862054;11321.55917979567
2;46;43.512051693200235;5614.768082050668;50.886052474385096;5709.166186218254
2;47;
2;48;43.512051693200235;8249.943792769442;23.91165767599942;8317.36750213864
2;49;
2;50;43.512051693200235;6742.915341659111;55.88104805116871;6842.308441403479
2;51;43.512051693200235;6923.798577122075;53.33409633913491;7020.64472515441
2;52;43.512051693200235;6831.789824193166;62.37389880847079;6937.675774694837
2;53;43.512051693200235;8967.318771487116;56.878282496618226;9067.709105676935
2;54;43.512051693200235;3229.6495734883874;95.14304576705199;3368.30467094864
2;55;43.512051693200235;3437.2027011058376;92.7352087611822;3573.44996156022
2;56;43.512051693200235;10861.328685289907;144.05226567835763;11048.893002661465
2;57;
2;58;43.512051693200235;9259.318688919238;108.39636679389871;9411.227107406337
2;59;43.512051693200235;8947.699260812968;84.36813893590075;9075.579451442069
2;60;43.512051693200235;7250.464320473055;55.815802922097575;7349.792175088352
2;61;43.512051693200235;7250.464320473055;55.815802922097575;7349.792175088352
2;62;43.512051693200235;4232.951115096056;42.84097153228165;4319.304138321538
2;63;43.512051693200235;4339.226095526201;83.3698629311829;4466.108010150584
2;64;43.512051693200235;10194.254714396084;64.04555174156845;10301.812317830852
2;65;43.512051693200235;9447.997702170156;74.14176799896485;9565.65152186232
2;66;43.512051693200235;11133.306383864416;30.259009549418018;11207.077445107034
2;67;43.512051693200235;7480.828380202117;82.71709759981182;7607.057529495129
2;68;43.512051693200235;10698.693429570174;55.82243197358326;10798.027913236958
2;69;43.512051693200235;6549.58534997845;58.9553902615517;6652.052791933202
2;70;
2;71;
2;72;43.512051693200235;10131.047534635418;107.18397667702735;10281.743563005646
2;73;43.512051693200235;1600.568111754323;45.74615954264918;1689.8263229901722
2;74;43.512051693200235;4977.4888252754945;131.80712863920184;5152.808005607896
2;75;43.512051693200235;7565.611945721522;144.9817411984829;7754.105738613205
2;76;
2;77;43.512051693200235;9919.812879495548;95.41964381382196;10058.74457500257
2;78;43.512051693200235;9919.812879495548;95.41964381382196;10058.74457500257
2;79;43.512051693200235;9962.183289655428;168.3340184863381;10174.029359834965
2;80;43.512051693200235;6224.827907952206;42.08810568676824;6310.428065332175
2;81;43.512051693200235;8374.284501510507;79.35994458439355;8497.1564977881
2;82;43.512051693200235;5029.7154167199815;219.36116793011874;5292.5886363433
2;83;43.512051693200235;9863.470714068762;62.42429436506423;9969.407060127027
2;84;43.512051693200235;12135.071558870653;63.085003114870645;12241.668613678725
2;85;43.512051693200235;12272.148806216304;45.56904091400802;12361.229898823512
2;86;43.512051693200235;8346.107235271546;57.0640072800266;8446.683294244773
2;87;43.512051693200235;9804.049648447257;96.74599774079122;9944.307697881248
2;88;43.512051693200235;2554.798147785993;147.1411666407323;2745.4513661199253
2;89;43.512051693200235;4747.77981831515;70.66948462614928;4861.961354634499
2;90;43.512051693200235;10612.73192515176;80.32596549562592;10736.569942340586
2;91;43.512051693200235;2421.604484400531;50.22507295523642;2515.3416090489677
2;92;
2;93;43.512051693200235;8154.994756535661;55.4696298057552;8253.976438034617
2;94;43.512051693200235;8052.662787540139;52.702761330343044;8148.877600563683
2;95;43.512051693200235;7928.911699895923;78.66319245363472;8051.086944042759
2;96;43.512051693200235;6190.505537077042;63.23473152132671;6297.252320291569
2;97;43.512051693200235;7781.79064053409;118.46665672913339;7943.7693489564235
2;98;43.512051693200235;4420.274103742944;70.37423051777024;4534.160385953915
2;99;
2;100;43.512051693200235;8350.810827373016;57.68325292027931;8452.006131986496
2;101;
2;102;43.512051693200235;5801.405270173057;99.05624309469057;5943.973564960947
2;103;43.512051693200235;3062.1572085246244;59.84103924235009;3165.510299460175
2;104;43.512051693200235;1519.6447392281082;153.67038125609037;1716.8271721773988
2;105;43.512051693200235;8550.145932479993;63.21960236706677;8656.87758654026
2;106;
2;107;43.512051693200235;12757.461139787561;118.48197665707362;12919.455168137836
2;108;
2;109;43.512051693200235;2686.691331568144;40.12804193571383;2770.3314251970583
2;110;43.512051693200235;4355.363256764853;67.59718145627414;4466.4724899143275
2;111;43.512051693200235;7338.875447046887;64.6286733348824;7447.016172074969
2;112;43.512051693200235;3763.824179376131;79.46231020006324;3886.7985412693943
2;113;43.512051693200235;4495.570319243917;68.46897201414991;4607.551342951267
2;114;43.512051693200235;1927.2194648048069;74.38658946593955;2045.1181059639466
2;115;43.512051693200235;4713.189042921198;131.21293903172239;4887.9140336461205
2;116;43.512051693200235;8592.467525099766;95.27907879129675;8731.258655584263
2;117;43.512051693200235;8547.062876870714;79.30287761883903;8669.877806182752
2;118;43.512051693200235;5702.623539348613;27.125959140831387;5773.261550182645
2;119;43.512051693200235;6338.454313592199;50.377655081909985;6432.344020367309
2;120;43.512051693200235;5505.635294357487;38.6445992293277;5587.791945280014
