origin_id;destination_id;entry_cost;network_cost;exit_cost;total_cost
9;3;31.552513815853338;8678.855369569343;65.85287423117418;8776.26075761637
9;4;31.552513815853338;3898.9926986472274;18.00661358771306;3948.551826050794
9;5;31.552513815853338;5552.297374496154;37.66282827690001;5621.512716588907
9;6;31.552513815853338;2930.967428660175;8.016064046823605;2970.5360065228515
9;7;31.552513815853338;4212.7336017073685;27.30263780510471;4271.588753328327
9;8;31.552513815853338;3599.4370719502745;16.45575228264258;3647.4453380487703
9;9;0.0
9;10;31.552513815853338;1799.3186683262838;17.19788513082477;1848.069067272962
10;1;17.19788513082477;9441.426746752026;18.373566042175064;9476.998197925026
10;2;17.19788513082477;11655.085899910977;32.734736291404054;11705.018521333206
10;3;17.19788513082477;6879.536701243057;65.85287423117418;6962.587460605057
10;4;17.19788513082477;4828.661485418596;18.00661358771306;4863.865984137135
10;5;17.19788513082477;6481.96616126752;37.66282827690001;6536.826874675245
10;6;17.19788513082477;4141.384429604468;8.016064046823605;4166.598378782117
10;7;17.19788513082477;2413.4149333810874;27.30263780510471;2457.915456317017
10;8;17.19788513082477;4176.117824312601;16.45575228264258;4209.771461726069
10;9;17.19788513082477;1799.3186683262838;31.552513815853338;1848.069067272962
10;10;0.0
